"Path","Namespace","Types","LikelySystem"
"Data/Scripts/Custom/OmniAI/OmniAI Ninjitsu.cs","Server.Mobiles","class:OmniAI","Custom:OmniAI"
"Data/Scripts/Custom/OmniAI/OmniAI Shared.cs","Server.Mobiles","class:OmniAI","Custom:OmniAI"
"Data/Scripts/Custom/OrbRemoteServer/MetalDoors.cs","Server.Items","class:NorthWestDoor;class:NorthEastDoor;class:SouthWestDoor;class:SouthEastDoor;class:WestNorthDoor;class:WestSouthDoor;class:EastNorthDoor;class:EastSouthDoor;class:Door","Custom:OrbRemoteServer"
"Data/Scripts/Custom/OrbRemoteServer/OrbServer.cs","Server.Engines.OrbRemoteServer","class:OrbServer;class:OrbRegistryEntry;class:RequestSyncTimer;class:CommandSyncTimer;class:OrbClientState","Custom:OrbRemoteServer"
"Data/Scripts/Custom/OrbRemoteServer/SEDoors.cs","Server.Items","class:SWPaperSEDoor;class:SEPaperSEDoor;class:ESPaperSEDoor;class:ENPaperSEDoor;class:SWClothSEDoor;class:SEClothSEDoor;class:ESClothSEDoor;class:ENClothSEDoor;class:SWWoodenSEDoor;class:SEWoodenSEDoor;class:ESWoodenSEDoor;class:ENWoodenSEDoor","Custom:OrbRemoteServer"
"Data/Scripts/Custom/OrbRemoteServer/UOArchitect/BaseOrbToolRequest.cs","Server.Engines.UOArchitect","class:BaseOrbToolRequest","Custom:OrbRemoteServer"
"Data/Scripts/Custom/OrbRemoteServer/UOArchitect/BoundingBoxEx.cs","Server.Engines.UOArchitect","class:BoundingBoxPickerEx;class:PickTarget","Custom:OrbRemoteServer"
"Data/Scripts/Custom/OrbRemoteServer/UOArchitect/BuildDesignRequest.cs","Server.Engines.UOArchitect","class:BuildDesignRequest","Custom:OrbRemoteServer"
"Data/Scripts/Custom/OrbRemoteServer/UOArchitect/BuildDesignTarget.cs","Server.Engines.UOArchitect","class:BuildDesignTarget","Custom:OrbRemoteServer"
"Data/Scripts/Custom/OrbRemoteServer/UOArchitect/ClientCommands.cs","System.Scripts.Commands","class:ClientCommands;class:MultiDeleteCommand","Custom:OrbRemoteServer"
"Data/Scripts/Custom/OrbRemoteServer/UOArchitect/DeleteItemsCommand.cs","Server.Scripts.UOArchitect","class:DeleteItems","Custom:OrbRemoteServer"
"Data/Scripts/Custom/OrbRemoteServer/UOArchitect/ExtractItemsRequest.cs","Server.Engines.UOArchitect","class:ExtractItemsRequest","Custom:OrbRemoteServer"
"Data/Scripts/Custom/OrbRemoteServer/UOArchitect/GetLocationRequest.cs","Server.Engines.UOArchitect","class:GetLocationRequest","Custom:OrbRemoteServer"
"Data/Scripts/Custom/OrbRemoteServer/UOArchitect/MobileSaver.cs","Server","class:MobileSaver","Custom:OrbRemoteServer"
"Data/Scripts/Custom/OrbRemoteServer/UOArchitect/MoveItemsCommand.cs","Server.Scripts.UOArchitect","class:MoveItemsCommand","Custom:OrbRemoteServer"
"Data/Scripts/Custom/OrbRemoteServer/UOArchitect/SelectItemsRequest.cs","Server.Engines.UOArchitect","class:SelectItemsRequest","Custom:OrbRemoteServer"
"Data/Scripts/Custom/OrbRemoteServer/UOArchitect/UOAR_ObjectTarget.cs","Server.Engines.UOArchitect","class:UOAR_ObjectTarget","Custom:OrbRemoteServer"
"Data/Scripts/Custom/PandorasGiftBox/PandorasGiftBox.cs","Server.Items","class:RandomGiftBox;class:PandorasGiftBox;class:EnableContextMenuEntry","Custom:PandorasGiftBox"
"Data/Scripts/Custom/Player Range Sensitive Mod/setdeactivation.cs","Server.Mobiles","class:SetDeactivation","Custom:Player Range Sensitive Mod"
"Data/Scripts/Custom/Point Command [2.0]/Point.cs","Server.Commands","class:Point;class:PointTarget;class:PointTimer","Custom:Point Command [2.0]"
"Data/Scripts/Custom/Progression/CharacterLevel/CharacterLevelCommands.cs","Server.Custom.Confictura","class:CharacterLevelCommands;class:CharacterLevelTarget","Custom:Progression"
"Data/Scripts/Custom/Progression/CharacterLevel/CharacterLevelService.cs","Server.Custom.Confictura","enum:CharacterArchetype;class:CharacterLevelDiagnostics;class:CharacterLevelService","Custom:Progression"
"Data/Scripts/Custom/PvPConsent/GoddessOfProtection.cs","Server.Mobiles","class:GoddessOfProtection;class:SpeechTimer;class:SpamTimer","Custom:PvPConsent"
"Data/Scripts/Custom/PvPConsent/NONPKEventMoongate.cs","Server.Items","class:NONPKEventMoongate;class:DelayTimer;class:NONPKEventConfirmationMoongate;class:NONPKEventMoongateConfirmGump","Custom:PvPConsent"
"Data/Scripts/Custom/PvPConsent/NONPKSword.cs","Server.Items","class:NONPKSword","Custom:PvPConsent"
"Data/Scripts/Custom/PvPConsent/PKSword.cs","Server.Items","class:PKSword","Custom:PvPConsent"
"Data/Scripts/Custom/PvPConsent/Gumps/PKNONPKGUMP.cs","Server.Gumps","class:PKNONPK;class:ChoosePvPCommand","Custom:PvPConsent"
"Data/Scripts/Custom/RandomEncounters/Commands.cs","Server.Scripts.Commands","class:RandomEncountersControl","Custom:RandomEncounters"
"Data/Scripts/Custom/RandomEncounters/Definitions.cs","Server.Misc","enum:RegionType;enum:EncounterTime;enum:LandType;enum:LevelType;enum:EffectType;struct:EffectEntry","Custom:RandomEncounters"
"Data/Scripts/Custom/RandomEncounters/EncounterEngine.cs","Server.Misc","class:RandomEncounterEngine","Custom:RandomEncounters"
"Data/Scripts/Custom/RandomEncounters/Helpers.cs","Server.Misc","class:Helpers;class:DescendingComparer","Custom:RandomEncounters"
"Data/Scripts/Custom/RandomEncounters/Import.cs","Server.Misc","class:ImportRecord;class:ImportHelper;class:ProbabilityComparer;class:PSort","Custom:RandomEncounters"
"Data/Scripts/Custom/RandomEncounters/Records.cs","Server.Misc","interface:IElementContainer;class:RandomEncounter;interface:IProbability;class:EncounterSet;class:QuickSearch;class:EncounterElement;class:RegionRecord","Custom:RandomEncounters"
"Data/Scripts/Custom/RandomEncounters/RedBlackTree.cs","System.Collections","class:RedBlackTree;class:RedBlackTreeEnumerator;class:RedBlackTreeNode","Custom:RandomEncounters"
"Data/Scripts/Custom/RandomEncounters/SpawnFinder.cs","Server.Misc","class:SpawnFinder;class:TileComparer","Custom:RandomEncounters"
"Data/Scripts/Custom/RandomEncounters/Timers.cs","Server.Misc","class:EncounterTimer;class:ReinitializeTimer;class:DeleteTimer","Custom:RandomEncounters"
"Data/Scripts/Custom/RandomEncounters/XmlDateCount.cs","Server.Engines.XmlSpawner2","class:XmlDateCount","Custom:RandomEncounters"
"Data/Scripts/Custom/RandomEncounters/XmlLinePreservingDoc.cs","System.Xml","class:XmlLinePreservingDocument","Custom:RandomEncounters"
"Data/Scripts/Custom/Searches/BaseEntry.cs","Server.Searches","class:Entry;class:EntrySet","Custom:Searches"
"Data/Scripts/Custom/Searches/CircleSearch.cs","Server.Searches","class:CircleSearch;class:SearchSet;class:CircleEntry","Custom:Searches"
"Data/Scripts/Custom/Searches/Commands.cs","Server.Scripts.Commands","class:SearchCommands","Custom:Searches"
"Data/Scripts/Custom/Searches/Helpers.cs","Server.Searches","class:Trig","Custom:Searches"
"Data/Scripts/Custom/Searches/LineSearch.cs","Server.Searches","class:LineSearch","Custom:Searches"
"Data/Scripts/Custom/Searches/OctantSearch.cs","Server.Searches","class:OctantSearch;class:SearchSet;class:OctantEntry","Custom:Searches"
"Data/Scripts/Custom/Searches/Searches.cs","Server.Searches","class:Search","Custom:Searches"
"Data/Scripts/Custom/Searches/SpiralSearch.cs","Server.Searches","class:SpiralSearch;class:SearchSet;class:SpiralEntry","Custom:Searches"
"Data/Scripts/Custom/Searches/Types.cs","Server.Searches","enum:DistanceFunction;enum:SearchDirection;enum:ClockDirection;enum:Compass","Custom:Searches"
"Data/Scripts/Custom/Skill Stone/SkillStone.cs","Server.Items","class:SkillStone;class:SetSkillsGump","Custom:Skill Stone"
"Data/Scripts/Custom/Staff Toolbar [2.0]/Toolbar.cs","Joeku","class:ToolbarHelper;class:ToolbarInfos;class:ToolbarInfo;class:Toolbar;class:ToolbarEdit;class:GumpIDs;enum:MiscIDs;enum:ButtonIDs","Custom:Staff Toolbar [2.0]"
"Data/Scripts/Custom/StaffTools/StaticGumpTool/StaticGump(Alternative).cs","Server.Gumps","class:OzThothsStaticOtherGump;class:MinStaticGump2","Custom:StaffTools"
"Data/Scripts/Custom/StaffTools/StaticGumpTool/Side Gumps/AddAnimation.cs","Server.Gumps","class:AddAnimationGump;class:AnimationInfo","Custom:StaffTools"
"Data/Scripts/Custom/StaffTools/StaticGumpTool/Side Gumps/AddArch.cs","Server.Gumps","class:AddArchGump;class:ArchInfo","Custom:StaffTools"
"Data/Scripts/Custom/StaffTools/StaticGumpTool/Side Gumps/AddCooking.cs","Server.Gumps","class:AddCookingStaticGump;class:CookingStaticInfo","Custom:StaffTools"
"Data/Scripts/Custom/StaffTools/StaticGumpTool/Side Gumps/AddCustom.cs","Server.Gumps","class:AddCustomStaticGump;class:CustomSTInfo","Custom:StaffTools"
"Data/Scripts/Custom/StaffTools/StaticGumpTool/Side Gumps/AddDeco.cs","Server.Gumps","class:AddDecoStaticGump;class:DecoSTInfo","Custom:StaffTools"
"Data/Scripts/Custom/StaffTools/StaticGumpTool/Side Gumps/AddDungeon.cs","Server.Gumps","class:AddDungStaticGump;class:DunInfo","Custom:StaffTools"
"Data/Scripts/Custom/StaffTools/StaticGumpTool/Side Gumps/addfence.cs","Server.Gumps","class:AddFenceGump;class:FenceInfo","Custom:StaffTools"
"Data/Scripts/Custom/StaffTools/StaticGumpTool/Side Gumps/addfloor.cs","Server.Gumps","class:AddFloorGump;class:FloorInfo","Custom:StaffTools"
"Data/Scripts/Custom/StaffTools/StaticGumpTool/Side Gumps/AddFurniture.cs","Server.Gumps","class:AddFurnitureGump;class:FurnitureInfo","Custom:StaffTools"
"Data/Scripts/Custom/StaffTools/StaticGumpTool/Side Gumps/AddGear.cs","Server.Gumps","class:AddGearStaticGump;class:GearInfo","Custom:StaffTools"
"Data/Scripts/Custom/StaffTools/StaticGumpTool/Side Gumps/AddGround.cs","Server.Gumps","class:AddGroundStStaticGump;class:GroundSTInfo","Custom:StaffTools"
"Data/Scripts/Custom/StaffTools/StaticGumpTool/Side Gumps/AddLight.cs","Server.Gumps","class:AddLightsStaticGump;class:LightSTInfo","Custom:StaffTools"
"Data/Scripts/Custom/StaffTools/StaticGumpTool/Side Gumps/AddMisc.cs","Server.Gumps","class:AddMiscStaticGump;class:MiscSTInfo","Custom:StaffTools"
"Data/Scripts/Custom/StaffTools/StaticGumpTool/Side Gumps/AddNature.cs","Server.Gumps","class:AddNatureStaticGump;class:NatureInfo","Custom:StaffTools"
"Data/Scripts/Custom/StaffTools/StaticGumpTool/Side Gumps/addplants.cs","Server.Gumps","class:AddPlantsGump;class:PlantsInfo","Custom:StaffTools"
"Data/Scripts/Custom/StaffTools/StaticGumpTool/Side Gumps/addrock.cs","Server.Gumps","class:AddRockGump;class:RockInfo","Custom:StaffTools"
"Data/Scripts/Custom/StaffTools/StaticGumpTool/Side Gumps/addroof.cs","Server.Gumps","class:AddRoofGump;class:RoofInfo","Custom:StaffTools"
"Data/Scripts/Custom/StaffTools/StaticGumpTool/Side Gumps/AddSignPost.cs","Server.Gumps","class:AddSignPStaticGump;class:SignPInfo","Custom:StaffTools"
"Data/Scripts/Custom/StaffTools/StaticGumpTool/Side Gumps/AddStairGump.cs","Server.Gumps","class:AddStairGump;class:StairInfo","Custom:StaffTools"
"Data/Scripts/Custom/StaffTools/StaticGumpTool/Side Gumps/AddWallGump.cs","Server.Gumps","class:AddWallGump;class:WallInfo","Custom:StaffTools"
"Data/Scripts/Custom/TellAFriend/TellAFriend.cs","Server","class:TellAFriend;class:TAFGump;class:ReferrerReward;class:TAFCommand","Custom:TellAFriend"
"Data/Scripts/Custom/TellAFriend/Rewards/StatBall.cs","Server.Items","class:StatBall;class:StatBallGump","Custom:TellAFriend"
"Data/Scripts/Custom/Vhaerun's CRL Homestead System [2.0]/Dracana's Winecrafting [2.0]/Addons/BottleRackAddon.cs","Server.Items","class:bottlerackAddon;class:bottlerackAddonDeed","Custom:Vhaerun's CRL Homestead System [2.0]"
"Data/Scripts/Custom/Vhaerun's CRL Homestead System [2.0]/Dracana's Winecrafting [2.0]/Addons/KegStorageAddon.cs","Server.Items","class:kegstorageAddon;class:kegstorageAddonDeed","Custom:Vhaerun's CRL Homestead System [2.0]"
"Data/Scripts/Custom/Vhaerun's CRL Homestead System [2.0]/Dracana's Winecrafting [2.0]/Commands/AddGrapevines.cs","Server.Commands","class:gvCommand","Custom:Vhaerun's CRL Homestead System [2.0]"
"Data/Scripts/Custom/Vhaerun's CRL Homestead System [2.0]/Dracana's Winecrafting [2.0]/Commands/VinePlacement.cs","Server.Misc","class:VinePlacement","Custom:Vhaerun's CRL Homestead System [2.0]"
"Data/Scripts/Custom/Vhaerun's CRL Homestead System [2.0]/Dracana's Winecrafting [2.0]/Craft/DefWinecrafting.cs","Server.Engines.Craft","class:DefWinecrafting","Custom:Vhaerun's CRL Homestead System [2.0]"
"Data/Scripts/Custom/Vhaerun's CRL Homestead System [2.0]/Dracana's Winecrafting [2.0]/Gumps/AddGrapevineGump.cs","Server.Gumps","class:AddGrapeVineGump;enum:GumpPage;class:InternalTarget;class:PickVineMoveTarget;class:VineMoveToTarget;class:VineDeleteTarget;class:VineInfo;class:GrapeInfo","Custom:Vhaerun's CRL Homestead System [2.0]"
"Data/Scripts/Custom/Vhaerun's CRL Homestead System [2.0]/Dracana's Winecrafting [2.0]/Items/Craft Items/WineGrapeInfo.cs","Server.Items","enum:GrapeVariety;enum:GrapeVarietyType;class:GrapeVarietyInfo;class:WinemakingResources;class:WineGrapeInfo","Custom:Vhaerun's CRL Homestead System [2.0]"
"Data/Scripts/Custom/Vhaerun's CRL Homestead System [2.0]/Dracana's Winecrafting [2.0]/Items/Craft Items/Resources/WinecrafterSugar.cs","Server.Items","class:WinecrafterSugar","Custom:Vhaerun's CRL Homestead System [2.0]"
"Data/Scripts/Custom/Vhaerun's CRL Homestead System [2.0]/Dracana's Winecrafting [2.0]/Items/Craft Items/Resources/WinecrafterYeast.cs","Server.Items","class:WinecrafterYeast","Custom:Vhaerun's CRL Homestead System [2.0]"
"Data/Scripts/Custom/Vhaerun's CRL Homestead System [2.0]/Dracana's Winecrafting [2.0]/Items/Craft Items/Resources/WineGrapes.cs","Server.Items","class:BaseWineGrapes;class:CabernetSauvignonGrapes;class:ChardonnayGrapes;class:CheninBlancGrapes;class:MerlotGrapes;class:PinotNoirGrapes;class:RieslingGrapes;class:SangioveseGrapes;class:SauvignonBlancGrapes;class:ShirazGrapes;class:ViognierGrapes;class:ZinfandelGrapes","Custom:Vhaerun's CRL Homestead System [2.0]"
"Data/Scripts/Custom/Vhaerun's CRL Homestead System [2.0]/Dracana's Winecrafting [2.0]/Items/Craft Items/Tools/VinyardLabelMaker.cs","Server.Items","class:VinyardLabelMaker;class:RenameItemTarget;class:LabelPrompt;class:LabelPrompt2","Custom:Vhaerun's CRL Homestead System [2.0]"
"Data/Scripts/Custom/Vhaerun's CRL Homestead System [2.0]/Dracana's Winecrafting [2.0]/Items/Craft Items/Tools/WinecraftersTools.cs","Server.Items","class:WinecraftersTools","Custom:Vhaerun's CRL Homestead System [2.0]"
"Data/Scripts/Custom/Vhaerun's CRL Homestead System [2.0]/Dracana's Winecrafting [2.0]/Items/Food/BaseCraftWine.cs","Server.Items","class:BaseCraftWine;enum:SaveFlag","Custom:Vhaerun's CRL Homestead System [2.0]"
"Data/Scripts/Custom/Vhaerun's CRL Homestead System [2.0]/Dracana's Winecrafting [2.0]/Items/Food/BottleOfWine.cs","Server.Items","class:BottleOfWine","Custom:Vhaerun's CRL Homestead System [2.0]"
"Data/Scripts/Custom/Vhaerun's CRL Homestead System [2.0]/Dracana's Winecrafting [2.0]/Items/Food/EmptyWineBottle.cs","Server.Items","class:EmptyWineBottle","Custom:Vhaerun's CRL Homestead System [2.0]"
"Data/Scripts/Custom/Vhaerun's CRL Homestead System [2.0]/Dracana's Winecrafting [2.0]/Items/Food/WineEnums.cs","Server.Items","enum:WineQuality","Custom:Vhaerun's CRL Homestead System [2.0]"
"Data/Scripts/Custom/Vhaerun's CRL Homestead System [2.0]/Dracana's Winecrafting [2.0]/Items/Food/WineKeg.cs","Server.Items","class:WineKeg;enum:SaveFlag","Custom:Vhaerun's CRL Homestead System [2.0]"
"Data/Scripts/Custom/Vhaerun's CRL Homestead System [2.0]/Dracana's Winecrafting [2.0]/Items/Grape Vines/BaseGrapeVine.cs","Server.Items.Crops","class:BaseGrapeVine;class:FruitTimer","Custom:Vhaerun's CRL Homestead System [2.0]"
"Data/Scripts/Custom/Vhaerun's CRL Homestead System [2.0]/Dracana's Winecrafting [2.0]/Items/Grape Vines/GrapeVines.cs","Server.Items.Crops","class:GrapeVineBranchEast;class:GrapeVineBranchEast2;class:GrapeVineBranchNorth;class:GrapeVineBranchNorth2;class:GrapeVinePoleEast;class:GrapeVinePoleEast2;class:GrapeVinePoleEast3;class:GrapeVinePoleNorth;class:GrapeVinePoleNorth2;class:GrapeVinePoleNorth3","Custom:Vhaerun's CRL Homestead System [2.0]"
"Data/Scripts/Custom/Vhaerun's CRL Homestead System [2.0]/Dracana's Winecrafting [2.0]/Items/Grape Vines/Tools/GrapevinePlacementTool.cs","Server.Items","class:GrapevinePlacementTool","Custom:Vhaerun's CRL Homestead System [2.0]"
"Data/Scripts/Custom/Vhaerun's CRL Homestead System [2.0]/Dracana's Winecrafting [2.0]/Mobiles/SBVintner.cs","Server.Mobiles","class:SBVintner;class:InternalBuyInfo;class:InternalSellInfo","Custom:Vhaerun's CRL Homestead System [2.0]"
"Data/Scripts/Custom/Vhaerun's CRL Homestead System [2.0]/Dracana's Winecrafting [2.0]/Mobiles/SBWinecrafter.cs","Server.Mobiles","class:SBWinecrafter;class:InternalBuyInfo;class:InternalSellInfo","Custom:Vhaerun's CRL Homestead System [2.0]"
"Data/Scripts/Custom/Vhaerun's CRL Homestead System [2.0]/Dracana's Winecrafting [2.0]/Mobiles/Vintner.cs","Server.Mobiles","class:Vintner","Custom:Vhaerun's CRL Homestead System [2.0]"
"Data/Scripts/Custom/Vhaerun's CRL Homestead System [2.0]/Dracana's Winecrafting [2.0]/Mobiles/Winecrafter.cs","Server.Mobiles","class:Winecrafter","Custom:Vhaerun's CRL Homestead System [2.0]"
"Data/Scripts/Custom/Vhaerun's CRL Homestead System [2.0]/Vhaerun's CRL Brewing/Craft/BaseCraftAle.cs","Server.Items","class:BaseCraftAle;enum:SaveFlag","Custom:Vhaerun's CRL Homestead System [2.0]"
"Data/Scripts/Custom/Vhaerun's CRL Homestead System [2.0]/Vhaerun's CRL Brewing/Craft/BaseCraftCider.cs","Server.Items","class:BaseCraftCider;enum:SaveFlag","Custom:Vhaerun's CRL Homestead System [2.0]"
"Data/Scripts/Custom/Vhaerun's CRL Homestead System [2.0]/Vhaerun's CRL Brewing/Craft/BaseCraftMead.cs","Server.Items","class:BaseCraftMead;enum:SaveFlag","Custom:Vhaerun's CRL Homestead System [2.0]"
"Data/Scripts/Custom/Vhaerun's CRL Homestead System [2.0]/Vhaerun's CRL Brewing/Craft/BrewingEnums.cs","Server.Items","enum:MeadQuality;enum:AleQuality;enum:CiderQuality","Custom:Vhaerun's CRL Homestead System [2.0]"
"Data/Scripts/Custom/Vhaerun's CRL Homestead System [2.0]/Vhaerun's CRL Brewing/Craft/DefBrewing.cs","Server.Engines.Craft","class:DefBrewing","Custom:Vhaerun's CRL Homestead System [2.0]"
"Data/Scripts/Custom/Vhaerun's CRL Homestead System [2.0]/Vhaerun's CRL Brewing/Items/BrewingIngredients.cs","Server.Items","class:Malt;class:Yeast;class:Barley","Custom:Vhaerun's CRL Homestead System [2.0]"
"Data/Scripts/Custom/Vhaerun's CRL Homestead System [2.0]/Vhaerun's CRL Brewing/Items/Bottles/BottleOfAle.cs","Server.Items","class:BottleOfAle","Custom:Vhaerun's CRL Homestead System [2.0]"
"Data/Scripts/Custom/Vhaerun's CRL Homestead System [2.0]/Vhaerun's CRL Brewing/Items/Bottles/BottleOfMead.cs","Server.Items","class:BottleOfMead","Custom:Vhaerun's CRL Homestead System [2.0]"
"Data/Scripts/Custom/Vhaerun's CRL Homestead System [2.0]/Vhaerun's CRL Brewing/Items/Bottles/EmptyAleBottle.cs","Server.Items","class:EmptyAleBottle","Custom:Vhaerun's CRL Homestead System [2.0]"
"Data/Scripts/Custom/Vhaerun's CRL Homestead System [2.0]/Vhaerun's CRL Brewing/Items/Bottles/EmptyJug.cs","Server.Items","class:EmptyJug","Custom:Vhaerun's CRL Homestead System [2.0]"
"Data/Scripts/Custom/Vhaerun's CRL Homestead System [2.0]/Vhaerun's CRL Brewing/Items/Bottles/EmptyMeadBottle.cs","Server.Items","class:EmptyMeadBottle","Custom:Vhaerun's CRL Homestead System [2.0]"
"Data/Scripts/Custom/Vhaerun's CRL Homestead System [2.0]/Vhaerun's CRL Brewing/Items/Bottles/JugOfCider.cs","Server.Items","class:JugOfCider","Custom:Vhaerun's CRL Homestead System [2.0]"
"Data/Scripts/Custom/Vhaerun's CRL Homestead System [2.0]/Vhaerun's CRL Brewing/Items/Hops/Hops.cs","Server.Items","class:BaseHops;class:BitterHops;class:SnowHops;class:ElvenHops;class:SweetHops","Custom:Vhaerun's CRL Homestead System [2.0]"
"Data/Scripts/Custom/Vhaerun's CRL Homestead System [2.0]/Vhaerun's CRL Brewing/Items/Hops/HopsInfo.cs","Server.Items","enum:HopsVariety;enum:HopsVarietyType;class:HopsVarietyInfo;class:BrewingResources;class:HopsInfo","Custom:Vhaerun's CRL Homestead System [2.0]"
