"RecordType","Path","IncludePath","ExistsOnDisk","IncludedInScriptsProject","MissingCompileTarget","UnincludedSource","GeneratedOrOutput","DriftClass","LikelySystem","RuntimeMarkers","Types","Action"
"SourceFile","Data/Scripts/Custom/Government System/Resourcebox/ResourceBox.cs","","True","True","False","False","False","","Custom:Government System","SendGump","class:ResourceBox","Keep"
"SourceFile","Data/Scripts/Custom/Government System/Resourcebox/StorageTypes.cs","","True","True","False","False","False","","Custom:Government System","","class:StorageTypes","Keep"
"SourceFile","Data/Scripts/Custom/Government System/Vendor/CityContractOfEmployment.cs","","True","True","False","False","False","","Custom:Government System","","class:CityContractOfEmployment","Keep"
"SourceFile","Data/Scripts/Custom/Government System/Vendor/CityLandLord.cs","","True","True","False","False","False","","Custom:Government System","SendGump","class:CityLandLord","Keep"
"SourceFile","Data/Scripts/Custom/Government System/Vendor/CityManager.cs","","True","True","False","False","False","","Custom:Government System","","class:CityManager","Keep"
"SourceFile","Data/Scripts/Custom/Government System/Vendor/CityPlayerVendor.cs","","True","True","False","False","False","","Custom:Government System","CommandSystem.Register;Initialize;OnSpeech","class:CityVendorBackpack;class:CityPlayerVendor;class:VendorMoveTarget","Keep"
"SourceFile","Data/Scripts/Custom/Government System/Vendor/CityRentedVendor.cs","","True","True","False","False","False","","Custom:Government System","CustomTimerSubclass;SendGump","class:CityRentedVendor;class:RejectContract;class:ContractOptionsEntry;class:RentalExpireTimer;class:CityRenterVendorRentalGump","Keep"
"SourceFile","Data/Scripts/Custom/Government System/Vendor/SBCityLandLord.cs","","True","True","False","False","False","","Custom:Government System","","class:SBCityLandLord;class:InternalBuyInfo;class:InternalSellInfo","Keep"
"SourceFile","Data/Scripts/Custom/Government System/Vendor/SBCityManager.cs","","True","True","False","False","False","","Custom:Government System","","class:SBCityManager;class:InternalBuyInfo;class:InternalSellInfo","Keep"
"SourceFile","Data/Scripts/Custom/Invasion System/Add Ins/BaseSpecialCreature.cs","","True","True","False","False","False","","Custom:Invasion System","CustomTimerSubclass;OnMovement;Timer.DelayCall","class:BaseSpecialCreature;class:InternalBleedTimer;class:TeleportTimer","Keep"
"SourceFile","Data/Scripts/Custom/Invasion System/Add Ins/Lord BlackThorn Clone.cs","","True","True","False","False","False","","Custom:Invasion System","","class:BlackthornClone","Keep"
"SourceFile","Data/Scripts/Custom/Invasion System/Add Ins/MobileFeatures.cs","","True","True","False","False","False","","Custom:Invasion System","CustomTimerSubclass","class:MobileFeatures;class:BomberTimer;class:RobotSpamTimer;class:HumanSpamTimer;class:StonedSpamTimer","Keep"
"SourceFile","Data/Scripts/Custom/Invasion System/Add Ins/TrashPiles.cs","","True","True","False","False","False","","Custom:Invasion System","","class:BaseTrash;struct:TrashLooter;class:TrashComponent;class:TrashPileSmall;class:TrashPileMedium;class:TrashPileLarge;class:TrashPileXLarge","Keep"
"SourceFile","Data/Scripts/Custom/Invasion System/Add Ins/Metal Assemblies/Assembly Analyzer.cs","","True","True","False","False","False","","Custom:Invasion System","SendGump","class:AssemblyAnalyzer;class:InternalTarget","Keep"
"SourceFile","Data/Scripts/Custom/Invasion System/Add Ins/Metal Assemblies/Assembly Repair Kit.cs","","True","True","False","False","False","","Custom:Invasion System","CustomTimerSubclass","class:AssemblyRepairKit;class:InternalTimer;class:InternalTarget","Keep"
"SourceFile","Data/Scripts/Custom/Invasion System/Add Ins/Metal Assemblies/Assembly Upgrade Kit.cs","","True","True","False","False","False","","Custom:Invasion System","","class:AssemblyUpgradeKit;class:InternalTarget","Keep"
"SourceFile","Data/Scripts/Custom/Invasion System/Add Ins/Metal Assemblies/Daemon Power Core.cs","","True","True","False","False","False","","Custom:Invasion System","","class:DaemonPowerCore","Keep"
"SourceFile","Data/Scripts/Custom/Invasion System/Add Ins/Metal Assemblies/Dragon Power Core.cs","","True","True","False","False","False","","Custom:Invasion System","","class:DragonPowerCore","Keep"
"SourceFile","Data/Scripts/Custom/Invasion System/Add Ins/Metal Assemblies/Dragons Blood.cs","","True","True","False","False","False","","Custom:Invasion System","","class:DragonsBlood","Keep"
"SourceFile","Data/Scripts/Custom/Invasion System/Add Ins/Metal Assemblies/Gargoyle Power Core.cs","","True","True","False","False","False","","Custom:Invasion System","","class:GargoylePowerCore","Keep"
"SourceFile","Data/Scripts/Custom/Invasion System/Add Ins/Metal Assemblies/Overseer Power Core.cs","","True","True","False","False","False","","Custom:Invasion System","","class:OverseerPowerCore","Keep"
"SourceFile","Data/Scripts/Custom/Invasion System/Add Ins/Metal Assemblies/Runic Clockwork Assembly.cs","","True","True","False","False","False","","Custom:Invasion System","","class:RunicClockworkAssembly","Keep"
"SourceFile","Data/Scripts/Custom/Invasion System/Add Ins/Metal Assemblies/Runic Golem Power Core.cs","","True","True","False","False","False","","Custom:Invasion System","","class:RunicGolemInvaderPowerCore","Keep"
"SourceFile","Data/Scripts/Custom/Invasion System/Add Ins/Metal Assemblies/ASSEMBLY/BaseAssembly.cs","","True","True","False","False","False","","Custom:Invasion System","","class:BaseAssembly","Keep"
"SourceFile","Data/Scripts/Custom/Invasion System/Add Ins/Metal Assemblies/ASSEMBLY/IronDragon.cs","","True","True","False","False","False","","Custom:Invasion System","","class:IronDragon","Keep"
"SourceFile","Data/Scripts/Custom/Invasion System/Add Ins/Metal Assemblies/ASSEMBLY/MechGargoyle.cs","","True","True","False","False","False","","Custom:Invasion System","","class:MechGargoyle","Keep"
"SourceFile","Data/Scripts/Custom/Invasion System/Add Ins/Metal Assemblies/ASSEMBLY/MetalDaemon.cs","","True","True","False","False","False","","Custom:Invasion System","","class:MetalDaemon","Keep"
"SourceFile","Data/Scripts/Custom/Invasion System/Add Ins/Metal Assemblies/ASSEMBLY/Overseer.cs","","True","True","False","False","False","","Custom:Invasion System","","class:Overseer","Keep"
"SourceFile","Data/Scripts/Custom/Invasion System/Add Ins/Metal Assemblies/ASSEMBLY/runicGolem.cs","","True","True","False","False","False","","Custom:Invasion System","","class:RunicGolemInvader","Keep"
"SourceFile","Data/Scripts/Custom/Invasion System/Add Ins/Metal Assemblies/Bags/IronDragonBag.cs","","True","True","False","False","False","","Custom:Invasion System","","class:IronDragonAssemblyBag","Keep"
"SourceFile","Data/Scripts/Custom/Invasion System/Add Ins/Metal Assemblies/Bags/MechanicalGargoyleAssemblyBag.cs","","True","True","False","False","False","","Custom:Invasion System","","class:MechanicalGargoyleAssemblyBag","Keep"
"SourceFile","Data/Scripts/Custom/Invasion System/Add Ins/Metal Assemblies/Bags/MetalDaemonBag.cs","","True","True","False","False","False","","Custom:Invasion System","","class:IronDaemonAssemblyBag","Keep"
"SourceFile","Data/Scripts/Custom/Invasion System/Add Ins/Metal Assemblies/Bags/OverSeerAssemblyBag.cs","","True","True","False","False","False","","Custom:Invasion System","","class:OverseerAssemblyBag","Keep"
"SourceFile","Data/Scripts/Custom/Invasion System/Add Ins/Metal Assemblies/Bags/RunicGolemAssemblyBag.cs","","True","True","False","False","False","","Custom:Invasion System","","class:RunicGolemInvaderAssemblyBag","Keep"
"SourceFile","Data/Scripts/Custom/Invasion System/Add Ins/Pirates/galleonAddon.cs","","True","True","False","False","False","","Custom:Invasion System","","class:galleonAddon;class:galleonAddonDeed","Keep"
"SourceFile","Data/Scripts/Custom/Invasion System/Add Ins/Pirates/Chasing Pirates/PirateCaptain.cs","","True","True","False","False","False","","Custom:Invasion System","CustomTimerSubclass","class:PirateCaptainInvader;class:SinkTimer","Keep"
"SourceFile","Data/Scripts/Custom/Invasion System/Add Ins/Pirates/Chasing Pirates/PirateCrew.cs","","True","True","False","False","False","","Custom:Invasion System","","class:PirateCrewInvader","Keep"
"SourceFile","Data/Scripts/Custom/Invasion System/Add Ins/Pirates/Chasing Pirates/PirateShip.cs","","True","True","False","False","False","","Custom:Invasion System","","class:PirateShip_Boat;class:PirateShip_Boat_Deed;class:PirateShip_Boat_Docked","Keep"
"SourceFile","Data/Scripts/Custom/Invasion System/Add Ins/Pirates/Morgan/Morgan2.cs","","True","True","False","False","False","","Custom:Invasion System","CustomTimerSubclass;OnMovement","class:Morgan;class:SpamTimer","Keep"
"SourceFile","Data/Scripts/Custom/Invasion System/Add Ins/Pirates/Morgan/Pirate.cs","","True","True","False","False","False","","Custom:Invasion System","","class:piratea","Keep"
"SourceFile","Data/Scripts/Custom/Invasion System/Add Ins/Pirates/Morgan/PirateCaptain.cs","","True","True","False","False","False","","Custom:Invasion System","","class:piratecaptain2","Keep"
"SourceFile","Data/Scripts/Custom/Invasion System/Add Ins/Pirates/Morgan/pirateevil.cs","","True","True","False","False","False","","Custom:Invasion System","","class:EvilPirate","Keep"
"SourceFile","Data/Scripts/Custom/Invasion System/Add Ins/Pirates/Pirate Set/Pirate 2.cs","","True","True","False","False","False","","Custom:Invasion System","","class:Pirate2","Keep"
"SourceFile","Data/Scripts/Custom/Invasion System/Add Ins/Pirates/Pirate Set/Pirate First Mate.cs","","True","True","False","False","False","","Custom:Invasion System","","class:PirateFirstMate","Keep"
"SourceFile","Data/Scripts/Custom/Invasion System/Add Ins/Pirates/Pirate Set/Pirate.cs","","True","True","False","False","False","","Custom:Invasion System","","class:Pirate","Keep"
"SourceFile","Data/Scripts/Custom/Invasion System/Add Ins/Pirates/Pirate Set/PirateCabinboy.cs","","True","True","False","False","False","","Custom:Invasion System","","class:PirateCabinBoy","Keep"
"SourceFile","Data/Scripts/Custom/Invasion System/Add Ins/Pirates/Pirate Set/PirateCaptain.cs","","True","True","False","False","False","","Custom:Invasion System","","class:PirateCaptainInvader1","Keep"
"SourceFile","Data/Scripts/Custom/Invasion System/Add Ins/SubChamps/BaseSubChampion.cs","","True","True","False","False","False","","Custom:Invasion System","CustomTimerSubclass","class:BaseSubChampion;class:GoodiesTimer","Keep"
"SourceFile","Data/Scripts/Custom/Invasion System/Add Ins/SubChamps/lizardmanmage.cs","","True","True","False","False","False","","Custom:Invasion System","","class:LizardmanMage","Keep"
"SourceFile","Data/Scripts/Custom/Invasion System/Add Ins/SubChamps/LordBlackThornBot.cs","","True","True","False","False","False","","Custom:Invasion System","","class:LordBlackThornBot","Keep"
"SourceFile","Data/Scripts/Custom/Invasion System/Add Ins/SubChamps/LordOrcalis.cs","","True","True","False","False","False","","Custom:Invasion System","","class:LordOrcalis","Keep"
"SourceFile","Data/Scripts/Custom/Invasion System/Add Ins/SubChamps/OgreChieftan.cs","","True","True","False","False","False","","Custom:Invasion System","","class:OgreCheif","Keep"
"SourceFile","Data/Scripts/Custom/Invasion System/Add Ins/SubChamps/OrcKing.cs","","True","True","False","False","False","","Custom:Invasion System","","class:OrcKing","Keep"
"SourceFile","Data/Scripts/Custom/Invasion System/Add Ins/SubChamps/PirateLeader.cs","","True","True","False","False","False","","Custom:Invasion System","","class:PirateLeader","Keep"
"SourceFile","Data/Scripts/Custom/Invasion System/Add Ins/SubChamps/SpiderQueen.cs","","True","True","False","False","False","","Custom:Invasion System","","class:SpiderQueen","Keep"
"SourceFile","Data/Scripts/Custom/Invasion System/Add Ins/SubChamps/Ssslither.cs","","True","True","False","False","False","","Custom:Invasion System","","class:Slither","Keep"
"SourceFile","Data/Scripts/Custom/Invasion System/Add Ins/SubChamps/TheSavageGeneral.cs","","True","True","False","False","False","","Custom:Invasion System","","class:TheSavageGeneral","Keep"
"SourceFile","Data/Scripts/Custom/Invasion System/Add Ins/SubChamps/WidowQueen.cs","","True","True","False","False","False","","Custom:Invasion System","","class:BlackWidowQueen","Keep"
"SourceFile","Data/Scripts/Custom/Invasion System/Gump/InvasionGump.cs","","True","True","False","False","False","","Custom:Invasion System","CommandSystem.Register;Initialize;OnResponse;SendGump","class:CityInvasion","Keep"
"SourceFile","Data/Scripts/Custom/Invasion System/Lodor/StartStopBritFelucca.cs","","True","True","False","False","False","","Custom:Invasion System","OnResponse;SendGump","class:StartStopBritfel","Keep"
"SourceFile","Data/Scripts/Custom/Invasion System/Lodor/StartstopBuccaneersDenFelucca.cs","","True","True","False","False","False","","Custom:Invasion System","OnResponse;SendGump","class:StartStopBuccaneersDenfel","Keep"
"SourceFile","Data/Scripts/Custom/Invasion System/Lodor/StartstopCoveFelucca.cs","","True","True","False","False","False","","Custom:Invasion System","OnResponse;SendGump","class:StartStopCovefel","Keep"
"SourceFile","Data/Scripts/Custom/Invasion System/Lodor/StartstopMaginciaFelucca.cs","","True","True","False","False","False","","Custom:Invasion System","OnResponse;SendGump","class:StartStopMaginciafel","Keep"
"SourceFile","Data/Scripts/Custom/Invasion System/Lodor/StartstopMinocFelucca.cs","","True","True","False","False","False","","Custom:Invasion System","OnResponse;SendGump","class:StartStopMinocfel","Keep"
"SourceFile","Data/Scripts/Custom/Invasion System/Lodor/StartstopNujelmFelucca.cs","","True","True","False","False","False","","Custom:Invasion System","OnResponse;SendGump","class:StartStopNujelmfel","Keep"
